sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress,label
286,4658,2.0,0.950030593514175,7.093695258405173,125.53440731242024,991,364.8,-7.8,80,494634.71412095,-823660.0704689143,-22.0,-1.8999999999999773,-5.0,-2.5,-0.9499999999999886,263.56021874652055,0.9818885702331244,3
287,4660,2.0,0.9504385070365082,7.093443125329029,125.53611748333064,975,364.8,-7.5,78,494821.7196003218,-823688.1064265457,-16.0,0.0,-2.0,-1.0,0.0,216.6166893754809,0.9820959345742653,3
288,4662,2.0,0.9508464205588416,7.093220272718948,125.53775157763961,960,363.0,-7.2,72,495000.3918662964,-823712.8865404039,-15.0,-1.8000000000000114,-6.0,-3.0,-0.9000000000000057,217.4484053104741,0.9823040951062598,3
289,4664,2.0,0.9512543340811748,7.092906765806144,125.5390460852726,945,361.1,-6.8,65,495142.04737384216,-823747.7469667268,-15.0,-1.8999999999999773,-7.0,-3.5,-0.9499999999999886,187.21432029685556,0.9824833129416556,3
290,4667,3.0,0.9518662043646748,7.0927130013552,125.54044597877069,930,359.3,-6.8,61,495295.1155342934,-823769.292620396,-15.0,-1.8000000000000114,-4.0,-1.3333333333333333,-0.6000000000000038,211.95547315481295,0.982686215161095,3
291,4669,2.0,0.952274117887008,7.0925355957097125,125.54164245633186,914,357.4,-6.8,56,495425.95207893196,-823789.0192553798,-16.0,-1.900000000000034,-5.0,-2.5,-0.950000000000017,201.9934306458981,0.982879580846728,3
292,4671,2.0,0.9526820314093412,7.092548259705248,125.54296711824787,899,355.6,-6.2,52,495570.63327565795,-823787.6110813803,-15.0,-1.7999999999999543,-4.0,-2.0,-0.8999999999999773,233.7865669336422,0.98310338168848,3
293,4673,2.0,0.9530899449316744,7.092269661796632,125.5438426836111,892,353.7,-5.9,49,495666.501533819,-823818.5897981818,-7.0,-1.900000000000034,-3.0,-1.5,-0.950000000000017,181.96548395721217,0.9832775748810724,3
294,4675,2.0,0.9534978584540076,7.0919952808733795,125.54470926726617,876,353.7,-5.5,47,495761.38544070424,-823849.0996069574,-16.0,0.0,-2.0,-1.0,0.0,187.40758691709837,0.9834569777280916,3
295,4677,2.0,0.953905771976341,7.091780250348229,125.54565410834665,869,353.7,-5.9,47,495864.76830611617,-823873.0099434541,-7.0,0.0,0.0,0.0,0.0,202.69712910624705,0.9836510170551138,3
296,4679,2.0,0.9543136854986742,7.091890195197631,125.54693461259708,853,353.7,-6.5,46,496004.5464309775,-823860.7846171035,-16.0,0.0,-1.0,-0.5,0.0,257.3872440477565,0.9838974105183038,3
297,4682,3.0,0.9549255557821742,7.091596063708995,125.54779911017324,838,353.7,-6.5,46,496099.2189910657,-823893.4905915816,-15.0,0.0,0.0,0.0,0.0,194.5544311338907,0.9840836549463966,3
298,4684,2.0,0.9553334693045076,7.0915089557464475,125.54890020301168,823,353.7,-3.6,46,496219.5631728327,-823903.1765684661,-15.0,0.0,0.0,0.0,0.0,229.1447885621706,0.9843030122740476,3
299,4686,2.0,0.9557413828268408,7.0915229493844,125.55004435385743,815,353.7,-2.0,46,496344.5268574,-823901.6205447712,-8.0,0.0,0.0,0.0,0.0,238.538897310441,0.984531362459898,3
300,4688,2.0,0.956149296349174,7.091338927775735,125.55101596186987,815,351.9,0.0,47,496450.8076676745,-823922.0828423114,0.0,-1.8000000000000114,1.0,0.5,-0.9000000000000057,206.22560166710613,0.9847287795478396,3
301,4690,2.0,0.9565572098715072,7.090878408118968,125.5516723454278,815,344.5,2.0,47,496522.8858262073,-823973.2903624948,0.0,-7.399999999999977,0.0,0.0,-3.6999999999999886,154.97356963538,0.9848771337316946,3
302,4692,2.0,0.9569651233938404,7.090994374566041,125.55286581583864,815,337.1,2.3,48,496653.15186600987,-823960.3954641082,0.0,-7.399999999999977,1.0,0.5,-3.6999999999999886,235.66231407822517,0.9851027302018068,3
303,4695,3.0,0.9575769936773404,7.090864116870103,125.55379124548692,823,331.5,1.3,48,496754.34390500456,-823974.8794790589,8.0,-5.600000000000023,0.0,0.0,-1.8666666666666745,187.6749233613787,0.9852823889665294,3
304,4697,2.0,0.9579849071996736,7.090965076510688,125.55489545484535,823,327.8,-0.7,48,496874.87214862875,-823963.6532637237,0.0,-3.6999999999999886,0.0,0.0,-1.8499999999999943,210.5623972058691,0.9854839576124702,3
305,4699,2.0,0.9583928207220068,7.091030701953271,125.55592188499062,823,324.1,-2.0,49,496986.9337425369,-823956.3560373704,0.0,-3.6999999999999886,1.0,0.5,-1.8499999999999943,191.43476228654112,0.985667215622125,3
306,4701,2.0,0.9588007342443402,7.091445314601785,125.55726975207608,815,320.4,-2.6,49,497133.8159195314,-823910.2531506531,-8.0,-3.7000000000000455,0.0,0.0,-1.8500000000000227,232.51541640677837,0.985889799608,3
307,4704,3.0,0.95941260452784,7.091719986887574,125.55827978941012,808,318.5,-2.9,49,497243.9133604157,-823879.7109437968,-7.0,-1.8999999999999773,0.0,0.0,-0.6333333333333258,182.02792828905115,0.9860640525777398,3
308,4710,6.0,0.96063634509484,7.094615433807506,125.5624178526971,792,311.1,-2.9,50,497693.5038494445,-823557.751491223,-16.0,-7.399999999999977,1.0,0.1666666666666666,-1.2333333333333296,620.8830985779558,0.9866584158977276,3
309,4717,7.0,0.9620640424230064,7.097202919079193,125.56603852333652,770,303.7,-3.3,50,498086.8321145015,-823270.0358588347,-22.0,-7.400000000000034,0.0,0.0,-1.057142857142862,541.6255553669159,0.9871769070017948,3
310,4725,8.0,0.9636956965123394,7.100961176923903,125.57095162508948,739,294.5,-4.2,50,498620.3508240476,-822852.1360762538,-31.0,-9.199999999999989,0.0,0.0,-1.1499999999999986,720.5020860897025,0.9878666342836732,3
311,4732,7.0,0.9651233938405058,7.103708350319341,125.57448799908016,716,288.9,-3.9,50,499004.3297692942,-822546.6639101326,-23.0,-5.600000000000023,0.0,0.0,-0.8000000000000033,517.4121811184107,0.9883619462392992,3
312,4741,9.0,0.9669590046910056,7.107678946387272,125.57934167343875,678,279.7,-4.2,50,499531.1678695128,-822105.1531617842,-38.0,-9.199999999999989,0.0,0.0,-1.022222222222221,701.5128405297287,0.9890334953632268,3
