aircraft_type,flight_id,route,timestamp,ph_time,sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,phase,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress
A21N,3f9c17f1,2,1778314895,2026-05-09 16:21:35.000 PHT,61,456,2.0,0.08840635905389686,14.215098,121.299278,3459,537.1,12.0,124,3,31820.510195705294,-34318.47119771614,30.0,1.8999999999999773,0.0,0.0,0.9499999999999886,396.5356619890289,0.04538947565203269
A21N,3f9c17f1,2,1778314897,2026-05-09 16:21:37.000 PHT,62,458,2.0,0.08879410624272974,14.213515,121.301689,3490,537.1,11.7,124,3,32080.328035512895,-34494.49300972581,31.0,0.0,0.0,0.0,0.0,313.88389156054853,0.04569337627960982
A21N,3f9c17f1,2,1778314899,2026-05-09 16:21:39.000 PHT,63,460,2.0,0.08918185343156262,14.212051,121.303932,3513,537.1,11.7,124,3,32322.042621122848,-34657.28260718753,23.0,0.0,0.0,0.0,0.0,291.4724878139645,0.045975578311474995
A21N,3f9c17f1,2,1778314901,2026-05-09 16:21:41.000 PHT,64,462,2.0,0.0895696006203955,14.210443,121.306267,3536,538.9,12.0,124,3,32573.67927907907,-34836.08429620324,23.0,1.7999999999999545,0.0,0.0,0.8999999999999773,308.73986826840166,0.04627449852448232
A21N,3f9c17f1,2,1778314915,2026-05-09 16:21:55.000 PHT,65,476,14.0,0.09228383094222567,14.200062,121.321587,3696,544.5,11.7,124,3,34224.70614492123,-35990.40042410735,160.0,5.600000000000023,0.0,0.0,0.40000000000000163,2014.853444112868,0.048225268355637334
A21N,3f9c17f1,2,1778314947,2026-05-09 16:22:27.000 PHT,66,508,32.0,0.09848778596355176,14.174365,121.359222,3955,577.8,3.9,124,3,38280.94711603371,-38847.78040086863,259.0,33.299999999999955,0.0,0.0,1.0406249999999986,4962.399622087014,0.05302983590430323
A21N,3f9c17f1,2,1778314979,2026-05-09 16:22:59.000 PHT,67,540,32.0,0.10469174098487787,14.146993,121.399887,4077,637.1,4.6,124,3,42664.23987909503,-41891.41213702083,122.0,59.30000000000007,0.0,0.0,1.8531250000000021,5337.246344630641,0.05819732795240704
A21N,3f9c17f1,2,1778315009,2026-05-09 16:23:29.000 PHT,68,570,30.0,0.11050794881737107,14.117935,121.44278,4191,685.2,3.3,124,3,47288.28603060104,-45122.51877844695,114.0,48.10000000000002,0.0,0.0,1.6033333333333342,5641.9797722397725,0.06365986120008857
A21N,3f9c17f1,2,1778315041,2026-05-09 16:24:01.000 PHT,69,602,32.0,0.11671190383869717,14.085357,121.490623,4435,709.3,19.5,125,3,52446.68472649049,-48745.03210229475,244.0,24.09999999999991,1.0,0.03125,0.7531249999999972,6304.28270824148,0.06976363244471352
A21N,3f9c17f1,2,1778315073,2026-05-09 16:24:33.000 PHT,70,634,32.0,0.12291585886002326,14.053842,121.53698,4877,694.5,9.8,124,3,57445.566296899764,-52249.345055854654,442.0,-14.799999999999955,-1.0,-0.03125,-0.4624999999999986,6105.781633827328,0.07567521605973673
A21N,3f9c17f1,2,1778315104,2026-05-09 16:25:04.000 PHT,71,665,31.0,0.1289259402869329,14.021999,121.582901,5151,705.6,8.8,127,3,62398.20419470193,-55790.12999573108,274.0,11.100000000000023,3.0,0.0967741935483871,0.358064516129033,6089.027110129846,0.08157057803866034
A21N,3f9c17f1,2,1778315119,2026-05-09 16:25:19.000 PHT,72,680,15.0,0.13183404420317954,14.003938,121.604103,5273,713.0,9.1,133,3,64685.58327826579,-57798.42433982895,122.0,7.399999999999977,6.0,0.4,0.4933333333333318,3043.9188685183144,0.0845176832559351
A21N,3f9c17f1,2,1778315122,2026-05-09 16:25:22.000 PHT,73,683,3.0,0.13241566498642884,14.000818,121.607422,5296,714.9,9.1,133,3,65043.71246518015,-58145.352990157466,23.0,1.8999999999999773,0.0,0.0,0.6333333333333258,498.5860884144059,0.0850004115170671
A21N,3f9c17f1,2,1778315124,2026-05-09 16:25:24.000 PHT,74,685,2.0,0.13280341217526173,13.998367,121.609985,5311,714.9,9.8,134,3,65320.276574843585,-58417.89213180987,15.0,0.0,1.0,0.5,0.0,388.2593238622663,0.08537632202205603
A21N,3f9c17f1,2,1778315157,2026-05-09 16:25:57.000 PHT,75,718,33.0,0.13920124079100427,13.957059,121.652916,5646,714.9,7.5,134,3,69953.28727061277,-63011.13850609675,335.0,0.0,0.0,0.0,0.0,6523.550985578458,0.09169238758595673
A21N,3f9c17f1,2,1778315187,2026-05-09 16:26:27.000 PHT,76,748,30.0,0.14501744862349747,13.919037,121.693329,5784,724.1,0.3,133,3,74315.1848813423,-67238.99784673603,138.0,9.200000000000045,-1.0,-0.03333333333333333,0.3066666666666682,6074.269534386406,0.09757346136261659
A21N,3f9c17f1,2,1778315219,2026-05-09 16:26:59.000 PHT,77,780,32.0,0.1512214036448236,13.877641,121.737282,5791,724.1,-0.3,134,3,79059.99534748761,-71842.02938808326,7.0,0.0,1.0,0.03125,0.0,6610.296402739714,0.103973513354058
A21N,3f9c17f1,2,1778315251,2026-05-09 16:27:31.000 PHT,78,812,32.0,0.15742535866614968,13.83742,121.779686,5860,722.3,7.5,134,3,83638.451888438,-76314.40671015634,69.0,-1.8000000000000682,0.0,0.0,-0.05625000000000213,6399.932577422646,0.11016989226684748
A21N,3f9c17f1,2,1778315282,2026-05-09 16:28:02.000 PHT,79,843,31.0,0.16343544009305933,13.798781,121.820648,6073,735.2,5.9,133,3,88061.93107161854,-80610.87341529973,213.0,12.900000000000091,-1.0,-0.03225806451612903,0.41612903225806747,6166.209141231356,0.11613998145643747
A21N,3f9c17f1,2,1778315314,2026-05-09 16:28:34.000 PHT,80,875,32.0,0.16963939511438542,13.757676,121.864449,6294,746.4,9.4,133,3,92792.77041263388,-85181.54718829908,221.0,11.199999999999932,0.0,0.0,0.34999999999999787,6577.755515941919,0.12250852754335285
A21N,3f9c17f1,2,1778315346,2026-05-09 16:29:06.000 PHT,81,907,32.0,0.1758433501357115,13.716012,121.909065,6530,751.9,6.5,133,3,97612.45713377804,-89814.37901114913,236.0,5.5,0.0,0.0,0.171875,6684.877506126689,0.12898078854180003
A21N,3f9c17f1,2,1778315379,2026-05-09 16:29:39.000 PHT,82,940,33.0,0.18224117875145404,13.672485,121.954842,6683,770.4,3.6,134,3,102558.63836025218,-94654.36726847409,153.0,18.5,1.0,0.030303030303030304,0.5606060606060606,6919.771606776736,0.13568047269422565
A21N,3f9c17f1,2,1778315410,2026-05-09 16:30:10.000 PHT,83,971,31.0,0.18825126017836372,13.626984,121.997253,6927,770.4,6.5,139,3,107143.16561816512,-99713.85461418005,244.0,0.0,5.0,0.16129032258064516,0.0,6826.38718398022,0.1422897425710008
A21N,3f9c17f1,2,1778315443,2026-05-09 16:30:43.000 PHT,84,1004,33.0,0.19464908879410625,13.579376,122.039825,7010,785.2,0.0,138,3,111746.4677014956,-105007.62999393803,83.0,14.800000000000068,-1.0,-0.030303030303030304,0.44848484848485054,7013.793288424062,0.14908045798953062
A21N,3f9c17f1,2,1778315474,2026-05-09 16:31:14.000 PHT,85,1035,31.0,0.2006591702210159,13.532776,122.081497,7056,777.8,5.5,138,3,116253.3588419138,-110189.32073282074,46.0,-7.400000000000091,0.0,0.0,-0.23870967741935778,6865.975020375283,0.15572805658800304
