bin_id,var_x,var_y,cov_xy
510,76860430.19681305,118730512.44320183,46726368.05440513
511,54761823.9403768,100963573.78122844,44163644.46861695
512,79681734.5641372,105113505.53691679,55949152.18533496
513,45488127.34811886,102740608.46611133,24973453.985932406
514,50786503.91021537,117960776.29767914,57572970.56750782
515,46333862.241066925,96096588.78300719,40603477.49340371
516,52453929.985383384,77143795.09835792,43421481.19342313
517,31480940.486138716,106132440.03379862,39796141.68961191
518,42058622.18851406,132061485.81267545,57562234.97864113
519,22046985.038675543,83467877.08235635,28418084.011885073
520,45533835.97959792,63153021.86540959,30913682.139611512
521,40308580.09348307,85375837.77941637,36392809.07127824
522,40990992.651131496,83593813.93407086,35704288.941536635
523,44087054.86008343,81260468.72996609,35148003.31155378
524,76999712.4939153,114646297.30823316,53870125.47610225
525,54349694.27369696,104340771.47823536,53376964.423139274
