bin_id,feature,mean,std,median,iqr,min,max,p05,p95
807,x_wrt0,23694.85384775599,9317.644225882823,23762.598213286547,5256.822663233859,-670.2110707664611,66982.73804306272,12860.277368125759,36305.49841211092
807,y_wrt0,-186184.68874267233,8703.213568147326,-186086.18991669995,9646.701386890345,-201125.54690844545,-154639.22047093452,-197972.92731440245,-173526.3219812955
807,altitude_meters,8950.64,640.7265888291612,8968.5,1215.25,7711.0,10058.0,7931.75,9932.8
807,speed_kmh,834.846,42.80714326237753,848.2,49.02500000000009,718.6,905.6,759.1650000000001,883.635
807,delta_altitude,94.32,93.828423525201,99.0,158.25,-8.0,373.0,-7.55,240.84999999999997
807,delta_speed,0.26200000000000484,9.070672409429383,0.0,7.5,-31.399999999999977,16.699999999999932,-13.134999999999934,11.280000000000006
807,delta_heading,-0.22,1.4609194756336552,0.0,0.0,-10.0,2.0,-1.0,0.0
807,turn_rate,-0.008317307692307692,0.18324995064845598,0.0,0.0,-0.5,1.0,-0.22560096153846146,0.0
807,acceleration,-0.04576484322129404,0.36950066050503977,0.0,0.3463304924242424,-1.012903225806451,0.5354838709677426,-0.9499999999999886,0.35671874999999864
807,distance_per_timestep,6860.214584464329,1947.58783494146,7515.603017588279,741.5329812594364,431.6490356506588,8171.995809161738,495.0018439369861,7904.521165290915
807,route_progress,0.40378401196230285,0.00013394611610109173,0.40378439522220955,0.0001931289781564871,0.4035088172646974,0.4039983202913414,0.4035293749079123,0.4039631033913225
808,x_wrt0,24589.748790908136,11439.095580140178,23891.97822200941,9967.65940917076,-19919.587779158897,61505.53730749047,13534.412515551961,41197.76136714792
808,y_wrt0,-186242.35694205764,9071.411500828297,-185034.0620675301,11201.403199945169,-211003.22827575088,-167699.86100992502,-200391.93736660507,-172444.99986381043
808,altitude_meters,8977.720930232557,660.5586497727436,8839.0,712.5,7536.0,10340.0,7789.2,10065.2
808,speed_kmh,823.9186046511628,43.40714367262798,829.7,73.14999999999986,727.8,896.4,756.34,889.1299999999999
808,delta_altitude,78.4186046511628,75.3320372491139,84.0,152.5,-8.0,221.0,0.0,175.0
808,delta_speed,1.5837209302325612,6.777305625343571,1.8000000000000682,3.7000000000000455,-24.0,13.0,-7.030000000000086,11.100000000000025
808,delta_heading,-0.023255813953488372,0.26622333025588873,0.0,0.0,-1.0,1.0,0.0,0.0
808,turn_rate,-0.011604463615903976,0.07656721470869256,0.0,0.0,-0.5,0.032258064516129,0.0,0.0
808,acceleration,0.03051034065334451,0.2574324807907069,0.0562500000000021,0.1193548387096788,-0.9000000000000341,0.40625,-0.493558467741937,0.3700000000000008
808,distance_per_timestep,7138.708788285059,1114.446130372798,7323.193900268618,577.133707543273,463.7111260513293,8196.10380941774,6618.985571007976,7831.691812679051
808,route_progress,0.404233251843308,0.00014923585348253804,0.4042244445244493,0.00026153980588616843,0.4040078531938253,0.4044946998668279,0.40402591265826615,0.40446419635503916
809,x_wrt0,22772.77200344338,10473.834154171405,23295.96027294035,6161.010061981917,-588.6410174867531,67201.86433710573,4125.552300957209,31438.409140073814
809,y_wrt0,-185071.70567030195,8768.435645317893,-185570.0223542561,9250.207529547537,-201578.55566531673,-164855.49085755122,-198079.0241002076,-167225.280407488
809,altitude_meters,9057.731707317073,706.5761467948888,8839.0,693.0,7894.0,10607.0,8207.0,10561.0
809,speed_kmh,828.560975609756,42.46772231971466,840.8,55.5,727.8,881.6,748.2,876.0
809,delta_altitude,85.3170731707317,91.43725690996813,84.0,145.0,-8.0,267.0,-7.0,259.0
809,delta_speed,0.3999999999999882,7.066293229126566,1.7999999999999543,5.600000000000023,-20.40000000000009,16.700000000000045,-14.799999999999956,7.399999999999977
809,delta_heading,-0.0975609756097561,0.4901468172282918,0.0,0.0,-2.0,1.0,-1.0,0.0
809,turn_rate,-0.044715447154471545,0.23870131919031748,0.0,0.0,-1.0,0.5,-0.3333333333333333,0.0
809,acceleration,0.06887311351119244,0.3739125235495097,0.0599999999999984,0.227956989247311,-0.6181818181818209,1.849999999999966,-0.4774193548387082,0.5218750000000014
809,distance_per_timestep,6475.730030836076,2281.912666084606,7303.421439646109,655.8077821086736,442.7395947667687,7904.855674843751,512.5671420129579,7856.236705212166
809,route_progress,0.4047097363386895,0.00014848257188555382,0.4046964554397861,0.00021986068337837006,0.4045002254847925,0.4049855265720208,0.4045061934346128,0.4049696659843511
