bin_id,route_progress_center,route_progress_bin_center,latitude,longitude,verticalSpeed_ms,x_wrt0,y_wrt0,altitude_meters,speed_kmh,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep
125,0.06275,0.06275,14.347306,121.110291,10.1,11752.043421932149,-16779.559997400374,3338.0,555.6,30.0,3.699999999999932,0.0,0.0,0.8538461538461556,377.33712127091866
126,0.06325,0.06325,14.35415,121.120712,10.1,12872.748264168946,-16335.446846947903,3338.0,557.5,30.0,1.8999999999999773,0.0,0.0,0.6333333333333636,383.51638276256455
127,0.06375,0.06375,14.335304,121.104355,10.1,10800.026775671864,-18109.453156993935,3368.0,559.3,31.0,1.900000000000091,0.0,0.0,0.7076923076923024,411.25520877580163
128,0.06425,0.06425,14.338348,121.086571,9.8,8928.971667279156,-17753.072924845324,3391.0,559.3,38.0,3.7000000000000455,0.0,0.0,0.6642857142857191,431.6884378084495
129,0.06475,0.06475,14.339393000000001,121.100109,9.4,10374.376157871091,-17738.172784094,3406.0,561.2,31.0,3.699999999999932,0.0,0.0,0.6859890109890068,411.04125075431216
130,0.06525,0.06525,14.3367,121.120216,9.4,12838.848710087332,-17924.980518886354,3429.0,566.7,23.0,3.699999999999932,0.0,0.0,0.8999999999999773,396.6932402018187
131,0.06575,0.06575,14.333528,121.105911,9.8,11354.653293544729,-18332.2880977817,3459.0,563.0,31.0,3.699999999999932,0.0,0.0,0.6333333333333258,418.65479972808106
132,0.06625,0.06625,14.331665,121.113136,9.8,12164.405699571244,-18546.783407551862,3429.0,561.2,30.0,3.699999999999932,0.0,0.0,0.8538461538461556,406.0545586057937
133,0.06675,0.06675,14.323242,121.1169625,9.8,12486.678183731585,-19471.59288985435,3437.0,566.7,30.0,3.699999999999932,0.0,0.0,0.8569230769230809,396.85150543562304
134,0.06725,0.06725,14.323677,121.0844195,10.25,8997.55851426272,-19392.144005027665,3478.5,564.9,38.0,3.699999999999932,0.0,0.0,0.7115384615384615,577.6616685019022
135,0.06775,0.06775,14.32251,121.0952795,10.4,9644.002928550848,-19622.095430950663,3520.0,568.6,31.0,3.699999999999932,0.0,0.0,0.7076923076923112,432.1701923551474
136,0.06825,0.06825,14.321230499999999,121.097107,10.1,10005.008508582829,-19676.08064240389,3513.0,568.6,28.25,3.699999999999932,0.0,0.0,0.6166666666666742,390.83669239478854
137,0.06875,0.06875,14.319443,121.102776,9.8,10890.32381468507,-19859.21893954853,3490.0,568.6,30.0,3.699999999999932,0.0,0.0,0.7153846153846206,415.202333597066
138,0.06925,0.06925,14.310717,121.104462,9.4,10890.762684986536,-20811.49360666836,3551.0,570.4,30.0,1.900000000000091,0.0,0.0,0.8599999999999984,410.620757255971
139,0.06975,0.06975,14.3096695,121.1130945,9.1,12201.24888281841,-20982.734030228086,3551.0,571.3499999999999,30.0,1.900000000000091,0.0,0.0,0.8538461538461513,392.33622622141957
140,0.07025,0.07025,14.297775,121.097137,9.8,10237.278206606312,-22332.086328862093,3589.0,568.6,31.0,3.699999999999932,0.0,0.0,0.5692307692307674,462.84719027328936
141,0.07075,0.07075,14.304893,121.0908735,9.4,9346.165350265921,-21602.31301728924,3589.0,570.4,23.0,3.699999999999932,0.0,0.0,0.8999999999999773,404.71957281725025
142,0.07125,0.07125,14.299777,121.077431,9.4,7644.809060658751,-22318.854114314327,3650.0,574.1,31.0,3.6999999999999886,0.0,0.0,0.7153846153846118,470.3945026164259
143,0.07175,0.07175,14.297712,121.0967555,10.1,9858.987103622145,-22351.489870362824,3688.0,572.3,30.0,3.699999999999932,0.0,0.0,0.5692307692307674,417.6981828918432
144,0.07225,0.07225,14.306231,121.0887795,9.875,9475.28416949077,-21451.365695872533,3734.0,572.3,31.0,3.699999999999932,0.0,0.0,0.8602564102564112,422.2485565712921
145,0.07275,0.07275,14.291359,121.091461,9.8,9598.564391486034,-23190.289958104368,3638.5,577.8,34.5,3.699999999999932,0.0,0.0,0.8999999999999773,454.00084004170617
146,0.07325,0.07325,14.289459,121.090202,9.8,9290.363591384232,-23188.733226980865,3741.0,576.0,31.0,3.699999999999932,0.0,0.0,0.619999999999997,426.11930328325445
147,0.07375,0.07375,14.294632,121.083214,10.4,8436.804437198492,-22690.801657695647,3688.0,574.1,31.0,1.900000000000091,0.0,0.0,0.5692307692307674,454.1682461251186
148,0.07425,0.07425,14.282157,121.0954285,9.95,9318.738881379591,-24036.206530980966,3688.0,574.1,30.0,1.900000000000091,0.0,0.0,0.5692307692307762,403.08667485921785
149,0.07475,0.07475,14.284388,121.0593145,9.4,6020.9042208908995,-24051.662647133533,3711.0,577.8,38.0,3.699999999999932,0.0,0.0,0.6000000000000227,459.17630404887467
150,0.07525,0.07525,14.2871615,121.0784455,9.25,7774.14870154019,-23595.6516230958,3756.5,581.5,30.0,3.699999999999932,0.0,0.0,0.8769230769230665,411.75458565918234
151,0.07575,0.07575,14.284561,121.067604,9.8,7328.652380715649,-23732.588364403215,3848.0,579.7,31.0,1.900000000000091,0.0,0.0,0.5692307692307762,424.9444594219498
152,0.07625,0.07625,14.2863465,121.07814400000001,8.8,7881.15404068026,-23775.00928751258,3768.0,588.9,30.75,3.699999999999932,0.0,0.0,0.8999999999999773,423.4544641978196
153,0.07675,0.07675,14.2734515,121.077362,9.8,7684.006846181983,-24966.853754995624,3836.5,581.05,30.0,3.699999999999932,0.0,0.0,0.6250000000000151,414.8171611863321
154,0.07725,0.07725,14.280457,121.092918,9.8,9878.784753422678,-24333.486577985277,3924.0,585.2,30.0,2.8000000000000114,0.0,0.0,0.7153846153846206,425.07656176977537
155,0.07775,0.07775,14.274353,121.096802,9.1,10141.73820140379,-25251.735550554036,3772.0,585.2,23.0,1.8999999999999773,0.0,0.0,0.75,435.2490727837261
156,0.07825,0.07825,14.2652035,121.0657425,8.95,6850.868280815614,-25984.955909613785,3794.5,592.6,30.0,3.6999999999999886,0.0,0.0,0.8666666666666667,420.301990873549
157,0.07875,0.07875,14.271675,121.054428,9.4,5516.658283665318,-25170.729934603674,3947.5,588.9,30.5,3.699999999999932,0.0,0.0,0.6440860215053719,449.00173040086383
158,0.07925,0.07925,14.257117999999998,121.0535925,8.8,5742.562186141705,-26875.684099824677,3913.0,607.45,46.0,3.7000000000000455,0.0,0.0,0.6250000000000151,1945.2692049555117
159,0.07975,0.07975,14.259796,121.083443,8.8,9063.841888783005,-26538.040238695583,4008.0,592.6,31.0,3.699999999999932,0.0,0.0,0.8538461538461556,456.6025127007985
160,0.08025,0.08025,14.269611,121.061867,9.8,6254.761707468208,-25507.929015411843,3993.0,590.8,31.0,3.699999999999932,0.0,0.0,0.506060606060604,476.55978915907315
161,0.08075,0.08075,14.265398000000001,121.048332,9.8,4971.986133648046,-26113.386227283474,4031.0,588.0,41.5,3.699999999999932,0.0,0.0,0.4933333333333318,1412.1646645712244
162,0.08125,0.08125,14.262863,121.05173500000001,9.600000000000001,5330.694753816135,-26727.23866771286,4031.0,590.8,31.0,3.699999999999932,0.0,0.0,0.6159090909090941,439.94507753924245
163,0.08175,0.08175,14.2599745,121.0361135,9.25,2819.2702923062025,-26681.148306955954,4008.0,594.5,46.0,3.7000000000000455,0.0,0.0,0.606720430107526,1383.7138733053007
164,0.08225,0.08225,14.253224,121.045532,8.8,4635.928872945139,-27419.150054465907,4001.0,598.2,31.0,3.699999999999932,0.0,0.0,0.6000000000000038,493.7145798223086
165,0.08275,0.08275,14.259160000000001,121.0327795,8.95,3106.04179743805,-27161.12187078415,4046.0,604.7,31.0,2.8000000000000114,0.0,0.0,0.8064516129032258,461.61538151257685
166,0.08325,0.08325,14.2547055,121.0116345,9.4,1252.6848124218654,-27285.827153265876,4042.5,604.7,30.0,3.699999999999932,0.0,0.0,0.6685064935064966,486.2764358582123
167,0.08375,0.08375,14.2615225,121.0263405,9.4,2252.1634352587753,-27002.446491290808,4080.5,613.0,31.0,3.7000000000000455,0.0,0.0,0.586848635235732,487.69115346610306
