bin_id,route_progress_center,route_progress_bin_center,latitude,longitude,verticalSpeed_ms,x_wrt0,y_wrt0,altitude_meters,speed_kmh,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep
31,0.01575,0.01575,14.542546,121.079842,5.9,8581.855024691718,4906.26052514412,975.5,387.1,19.0,7.399999999999977,0.0,0.0,2.466666666666669,269.8066398622031
32,0.01625,0.01625,14.54361,121.082405,6.2,8848.137696048394,5019.345921741734,998.0,396.3,16.0,6.5,0.5,0.125,2.4666666666666717,258.96406022548894
33,0.01675,0.01675,14.544641500000001,121.0851555,6.2,9128.190296459514,5145.441142726478,1024.5,403.7,15.5,5.600000000000023,0.5,0.125,2.477777777777779,259.99611399131663
34,0.01725,0.01725,14.5450985,121.087891,6.5,9431.107890947984,5178.466081555916,1044.0,408.8,15.5,5.6000000000000085,1.0,0.1547619047619047,2.4666666666666592,258.27399114271174
35,0.01775,0.01775,14.546985499999998,121.090439,6.8,9696.472979813865,5357.490160732088,1049.75,418.6,16.0,5.599999999999966,1.0,0.1666666666666666,2.4666666666666592,264.1589707585333
36,0.01825,0.01825,14.546951,121.0930135,6.8,9984.6542253545,5386.067296351928,1082.0,422.3,15.5,5.550000000000011,1.0,0.25,2.325000000000003,260.16875292766485
37,0.01875,0.01875,14.547994,121.095047,7.5,10213.799201517251,5483.474186636513,1090.0,430.6,16.0,5.550000000000011,1.0,0.2857142857142857,2.1666666666666665,264.98591797754165
38,0.01925,0.01925,14.548737,121.097527,7.8,10478.315047055416,5582.660198204441,1120.0,433.4,16.0,5.5,1.0,0.3333333333333333,1.8571428571428572,266.0798418605932
39,0.01975,0.01975,14.549614,121.10003475,8.1,10753.709888223519,5587.469385424636,1139.0,437.1,22.0,5.5,1.0,0.3333333333333333,1.8500000000000227,270.662143025451
40,0.02025,0.02025,14.549995,121.10215,8.95,10987.08478616555,5649.154856184597,1158.0,442.6,23.0,3.7000000000000455,1.0,0.3333333333333333,1.8499999999999943,270.32111252776406
41,0.02075,0.02075,14.550753,121.1047745,9.8,11238.777719753123,5729.409905343243,1175.25,444.5,23.0,3.6999999999999886,1.0,0.3333333333333333,1.8499999999999943,275.0902908747253
42,0.02125,0.02125,14.550934,121.106415,10.7,11445.130093324206,5736.776579408488,1196.0,448.2,23.0,3.6999999999999886,1.0,0.25,1.8499999999999943,273.3883150482121
43,0.02175,0.02175,14.551997,121.109116,11.4,11723.991433670051,5748.896843153769,1219.0,451.9,23.0,3.6999999999999886,1.0,0.3333333333333333,1.3916666666666706,278.35560952029675
44,0.02225,0.02225,14.553144,121.111198,11.75,11934.407782869848,5863.094190553871,1242.0,453.7,23.0,3.6999999999999886,1.0,0.25,1.224999999999999,278.8380018199627
45,0.02275,0.02275,14.552592,121.11310950000001,12.025,12169.154209915961,5836.963346698939,1265.0,459.3,26.5,2.75,1.0,0.25,0.950000000000017,280.9393736141694
46,0.02325,0.02325,14.5535945,121.11518849999999,12.7,12416.531634541188,6022.937118389424,1288.0,463.0,30.0,1.8999999999999773,0.5,0.16666666666666666,0.9499999999999886,282.76337704036587
47,0.02375,0.02375,14.552742,121.1172945,13.0,12593.381026277675,5907.183039866439,1318.0,464.9,30.0,1.8999999999999773,0.5,0.125,0.9000000000000057,282.4035178943582
48,0.02425,0.02425,14.553067,121.116882,13.3,12526.45815368738,5839.632028624485,1337.5,468.6,30.0,1.8000000000000682,0.0,0.0,0.9000000000000057,284.8726614947406
49,0.02475,0.02475,14.5540935,121.1200675,13.3,12919.383669155992,6013.31874394921,1367.5,472.3,30.0,1.8000000000000114,0.0,0.0,0.6333333333333447,287.74657131507865
50,0.02525,0.02525,14.552454000000001,121.120243,13.3,12888.65860539725,5790.761790862068,1394.0,476.0,30.0,1.8000000000000114,0.0,0.0,0.8380341880341908,289.78218575125493
51,0.02575,0.02575,14.552742,121.1122745,13.7,11713.203511801443,5807.21866273645,1432.75,477.8,30.0,1.8000000000000114,0.0,0.0,0.6333333333333258,288.7435724312536
52,0.02625,0.02625,14.553146,121.1166645,13.65,12217.862013842932,5714.176179350872,1459.5,481.5,30.0,1.8000000000000114,0.0,0.0,0.6055555555555574,291.480418289446
53,0.02675,0.02675,14.551941,121.114136,13.3,11920.74977368169,5558.308475633914,1494.0,481.5,30.0,1.8000000000000114,0.0,0.0,0.6333333333333258,291.56764319744667
54,0.02725,0.02725,14.553164,121.115128,13.7,11975.879360992638,5690.185840790676,1524.0,481.5,30.0,1.7999999999999543,0.0,0.0,0.4624999999999986,291.3849835747951
55,0.02775,0.02775,14.552178999999999,121.1145745,13.7,11952.558608730787,5568.510624245186,1560.25,483.4,30.5,1.7999999999999543,0.0,0.0,0.4750000000000085,295.4181856676142
56,0.02825,0.02825,14.552602,121.11232,13.7,11683.606089839732,5617.686648478217,1600.0,485.2,30.0,1.7999999999999543,0.0,0.0,0.528571428571431,292.85941060827037
57,0.02875,0.02875,14.5519865,121.012222,13.7,-1757.9563975113665,5525.950707285685,1638.0,485.2,30.5,1.7999999999999543,0.0,0.0,0.3000000000000019,293.79421561039
58,0.02925,0.02925,14.552078,120.969353,13.7,-5392.619957847235,5443.443957752248,1676.0,487.1,30.5,1.8000000000000114,0.0,0.0,0.4750000000000085,297.24267575532434
59,0.02975,0.02975,14.5523365,120.963402,13.7,-5913.8801166663225,5468.462850804869,1707.0,487.1,30.5,1.7999999999999543,0.0,0.0,0.45000000000000284,296.94597525589097
