bin_id,var_x,var_y,cov_xy
312,229513274.17795995,164308892.59479338,7105886.423358234
313,212090933.55279574,114727611.47314492,7186695.415558579
314,177995765.47316113,166256886.94627738,-4097803.4961904325
315,255395318.4554135,139283958.58406937,-7358891.911285509
316,162962581.45512924,129246827.95609163,-11625052.029024918
317,226155473.6972238,124205336.6413059,26125597.803166166
318,227553443.66309214,145479039.26177138,-764489.0024124779
319,205171539.54840028,105958419.08286789,7432739.87950024
320,143470581.68905997,136488691.76761547,21845182.731995028
321,146193771.49660516,122574183.26450041,-12078966.412333798
322,192544052.01566133,121432623.18875645,13996190.273591427
323,177447956.69855398,125959626.5838842,-19833991.692918994
324,144145667.57329166,93491612.59685549,-2726613.8953017206
325,171788854.32853258,93711242.01427257,-13545350.047543133
326,203620128.01792058,127342613.85728915,-2818609.131430637
327,188961100.6851685,108259391.08151008,-4450859.137741078
328,190831584.71097594,133203483.84103718,-14760292.45310534
329,188381506.13069046,106648197.49682613,21095772.335835364
330,174921276.8978096,71925642.63972513,-5482693.885422484
331,121242900.94631109,95985845.79481342,5901669.2605109485
332,221599559.5229336,144404337.90278247,1795380.4159282828
333,161713741.9992478,62028219.88209045,-23839260.80374282
334,177381439.37941468,128556574.87534851,-4402695.971164091
335,231168185.14262873,123828547.39258237,-21635137.152404547
336,162202574.18164128,154743447.76919794,24666820.474193398
337,160881006.0461722,97039459.29518971,-8910169.553113608
338,190344431.4473674,94331719.6924731,1821452.0604842482
339,103331672.12905622,108772055.26914416,12580874.752334895
340,191371675.9592035,147065456.50991806,20835634.07493991
341,119353066.35251985,146869417.93030158,19258357.43558006
342,216291554.18073708,95259741.17866622,5135135.8102165
343,69153341.47438373,100648314.89853276,2590850.9311060063
344,104097208.93664618,127650088.5104018,-3842039.6261248784
345,64622254.40841321,133839160.13171028,10224865.433635011
346,89902150.58482601,122908711.94821578,30594967.684364036
347,54275890.165947154,98227680.49958554,-1914986.1761731473
348,110946188.15349895,129461061.88346891,-22221733.251642793
349,64067892.05299154,154037762.27864984,12479327.337252073
350,92963474.2069017,101120491.86313608,-9812240.713149918
351,81825972.0225701,163308263.92069018,5436333.397183772
352,82891619.96059553,176480695.61450988,-3931747.258252942
353,123997938.62497543,89439524.65068641,3846025.1347872536
354,82763118.85972695,170797967.0195648,13408266.416339127
355,142508253.0110296,95762050.87443875,6416042.548960658
356,52793870.205847844,117034611.81591038,137042.82531709096
357,90562520.40313102,123092273.7406777,14345965.17323626
358,104919938.51588598,190400734.91734442,-6498639.248438054
