bin_id,var_x,var_y,cov_xy
202,103170119.22955374,57558510.451749966,-48714486.205430135
203,85666536.7529153,55108477.32169286,-35795580.085884035
204,113777325.59674488,72715081.60899167,-56567940.51580052
205,89582037.25279327,91163104.68056156,-54849976.99045595
206,113880724.17814808,85863968.5331974,-81391269.01161961
207,94654544.2964062,89750660.38196231,-62565058.5384117
208,102333465.53683081,78714648.91818748,-60853040.755467854
209,91493153.00394377,80546982.80389011,-34814471.88317455
210,106135280.06949504,81055019.0233455,-55774206.63645494
211,97223551.46577038,70473045.93496768,-43010826.76248279
212,105404533.61499007,76265799.99081704,-25719721.614724167
213,144573217.78715152,59374110.673948824,-37317523.02844835
214,129622759.75672008,80170429.90824158,-51728734.267227784
215,106503270.11213273,60286999.127319336,-43521311.75013902
216,96066611.53897771,58815351.283329405,-46272878.17091125
217,113634975.0194042,79507377.71892032,-70442254.29805422
218,109078407.90286297,86252709.23106982,-71011234.60359207
219,105904126.58227059,78240146.17657879,-64926712.72853692
220,100669060.32444665,77209488.62040934,-61496462.284045935
221,97487459.6328137,66355553.55704556,-41514077.04899798
222,102271768.33193128,65873693.63600306,-58898882.50393196
223,87557544.16055208,65357882.353884116,-55167383.90562323
224,69053159.47599478,43808528.54365555,-26181958.54556589
225,162581539.91786405,78453059.285783,-51401782.452442795
226,75275055.26086804,45984862.11044911,-42133023.33087393
227,125738135.6322238,57935507.09813314,-56716022.23642704
228,81510368.42933281,74099070.10789804,-40488872.1113494
229,94451065.6492659,81044457.26391481,-58578098.27124773
230,78212172.35359606,71818395.62908496,-53205716.7771656
231,84722931.5828369,73318284.03951317,-63762824.251623325
232,75644544.88553779,60910033.2532995,-57531806.267042495
233,88269732.1693796,62857360.931816675,-58390362.65080315
234,93720696.35375601,75251956.73802456,-55136518.243748724
235,89994144.52048218,73708769.71483374,-64067667.00971746
236,93068034.7222286,61324335.55721144,-45853596.45941534
237,71782292.91621292,44310117.292308465,-45538114.93536734
238,144072156.685732,59470213.42005386,-58858435.77050179
239,91623045.85145253,56690694.95873849,-64586299.53320513
240,111130374.43352062,60862254.00256701,-60718561.667286254
241,108254972.64885382,82312351.26254433,-59369649.59174579
242,66883187.7368868,59198163.13595593,-41807106.616566464
243,74824608.74406588,54141633.84657105,-56889485.9988782
244,71388458.37318729,51792675.790151924,-49074568.96741397
245,64290759.23585069,58416588.49764144,-54189259.72779793
246,94727945.06689416,64228381.422064215,-64897697.96141478
247,95727860.9864915,83840552.0126082,-54512815.44082457
248,91883734.53932343,78268063.3699497,-49847091.11873584
249,76777216.30318367,49198698.49412987,-53712060.619375184
250,87724548.53686862,50902444.47342122,-48201934.28348889
251,131345244.63402264,57625997.48828254,-59754057.00788677
252,98058355.5365012,59279883.96212649,-70643609.262243
253,93876444.9938175,79412429.0674956,-62531945.15158927
254,117286394.08201987,64599687.91031082,-49895951.12082468
255,85951359.58809572,76299432.02648166,-62279156.37289497
256,69134878.56416795,55723473.723331064,-38940280.778929435
257,84695320.98022135,56719643.70061131,-57051923.51196459
258,83111432.53639607,65979786.29894182,-49115711.91911399
259,94795013.30621092,65506777.32448683,-64434828.06567978
260,112462435.15481554,92472251.06834623,-59027478.86201439
261,67208756.0038775,60802237.53546147,-40848616.947489016
262,72211676.7102176,55072480.21268987,-49900204.80638793
263,106657988.89925887,70123786.88490482,-56945896.7552391
264,113355980.55355394,62192856.21143479,-55645065.84977968
265,97698109.85727456,64653406.26049164,-57042287.48697718
266,116660160.07633096,74108290.69597857,-68399941.19668633
267,125681980.27759083,75064786.97816439,-51906336.75186462
268,135443872.41688123,69654974.90904036,-56901062.79899851
269,103865043.13206546,58675244.155768864,-40390060.425725505
270,99385579.16382788,55802655.825946294,-45401783.73684806
271,122842844.04513927,57435045.02091546,-43338017.64582648
