aircraft_type,flight_id,route,timestamp,ph_time,sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,phase,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress
A339,3f9b67df,5,1778295012,2026-05-09 10:50:12.000 PHT,98,958,31.0,0.25962059620596206,13.441681,120.506241,7666,792.7,7.8,205,3,-53334.82163938214,-117460.92300469219,221.0,1.900000000000091,0.0,0.0,0.06129032258064809,6941.711248990252,0.23991707367711718
A339,3f9b67df,5,1778295043,2026-05-09 10:50:43.000 PHT,99,989,31.0,0.26802168021680217,13.385696,120.47934,7902,789.0,6.8,205,3,-56244.435993079656,-123686.1795715667,236.0,-3.7000000000000455,0.0,0.0,-0.11935483870967889,6871.676114211436,0.2504941985145781
A339,3f9b67df,5,1778295075,2026-05-09 10:51:15.000 PHT,100,1021,32.0,0.2766937669376694,13.328232,120.451691,8062,798.2,3.3,205,3,-59235.66398962036,-130075.89366210646,160.0,9.200000000000045,0.0,0.0,0.2875000000000014,7055.220174181502,0.2613538408053082
A339,3f9b67df,5,1778295107,2026-05-09 10:51:47.000 PHT,101,1053,32.0,0.28536585365853656,13.270134,120.42379,8169,814.9,3.3,205,3,-62254.90608242967,-136536.1054335142,107.0,16.699999999999932,0.0,0.0,0.5218749999999979,7130.934207585715,0.2723300247912454
A339,3f9b67df,5,1778295140,2026-05-09 10:52:20.000 PHT,102,1086,33.0,0.2943089430894309,13.208862,120.394386,8352,816.7,7.2,205,3,-65437.5976918052,-143349.25038958326,183.0,1.8000000000000682,0.0,0.0,0.05454545454545661,7519.866180889942,0.28390486650879637
A339,3f9b67df,5,1778295170,2026-05-09 10:52:50.000 PHT,103,1116,30.0,0.3024390243902439,13.153793,120.367966,8580,811.2,7.5,205,3,-68298.00126667153,-149472.6522629636,228.0,-5.5,0.0,0.0,-0.18333333333333332,6758.534239527961,0.2943078394053071
A339,3f9b67df,5,1778295202,2026-05-09 10:53:22.000 PHT,104,1148,32.0,0.3111111111111111,13.093918,120.339264,8786,813.0,4.9,205,3,-71406.2235553748,-156130.45769194636,206.0,1.7999999999999545,0.0,0.0,0.05624999999999858,7347.58820331411,0.30561750481866695
A339,3f9b67df,5,1778295233,2026-05-09 10:53:53.000 PHT,105,1179,31.0,0.3195121951219512,13.037187,120.31205,8931,822.3,5.5,205,3,-74354.01627615606,-162438.66578867505,145.0,9.299999999999955,0.0,0.0,0.29999999999999855,6962.942449320319,0.3163351099994764
A339,3f9b67df,5,1778295266,2026-05-09 10:54:26.000 PHT,106,1212,33.0,0.3284552845528455,12.975449,120.282486,9136,824.1,6.2,205,3,-77557.163844091,-169303.62765213288,205.0,1.8000000000000682,0.0,0.0,0.05454545454545661,7575.429449403891,0.3279954766483078
A339,3f9b67df,5,1778295298,2026-05-09 10:54:58.000 PHT,107,1244,32.0,0.33712737127371273,12.915985,120.254028,9365,820.4,8.1,205,3,-80641.25991388774,-175915.73190313968,229.0,-3.7000000000000455,0.0,0.0,-0.11562500000000142,7295.9391374208435,0.3392256420083166
A339,3f9b67df,5,1778295329,2026-05-09 10:55:29.000 PHT,108,1275,31.0,0.34552845528455284,12.858752,120.226662,9578,818.6,7.2,205,3,-83607.73455124002,-182279.75993014526,213.0,-1.7999999999999545,0.0,0.0,-0.05806451612903079,7021.386435649946,0.35003320622228373
A339,3f9b67df,5,1778295361,2026-05-09 10:56:01.000 PHT,109,1307,32.0,0.35420054200542006,12.799164,120.198151,9754,811.2,0.7,205,4,-86699.06222632827,-188905.65237110126,176.0,-7.399999999999977,0.0,0.0,-0.2312499999999993,7311.471855456579,0.3612872800865641
