latitude,longitude,altitude_feet,altitude_meters,speed_kmh,speed_kts,speed_mph,verticalSpeed_fpm,verticalSpeed_ms,heading,squawk,timestamp
13.542285,121.969322,24225,7384,807.5,436,501.7,960,4.9,141,0,1778532892
13.49238,122.010567,24800,7559,814.9,440,506.3,1152,5.9,140,0,1778532923
13.442159,122.052063,25275,7704,818.6,442,508.6,448,2.3,141,0,1778532954
13.391676,122.093513,25750,7849,826,446,513.2,1024,5.2,141,0,1778532986
13.339154,122.136726,26200,7986,837.1,452,520.2,832,4.2,141,0,1778533018
13.28722,122.179482,26650,8123,844.5,456,524.8,896,4.6,141,0,1778533050
13.232219,122.224777,27000,8230,855.6,462,531.7,768,3.9,140,0,1778533083
13.17879,122.268669,27475,8374,859.3,464,534,960,4.9,141,0,1778533115
13.124966,122.312965,28050,8550,859.3,464,534,832,4.2,141,0,1778533147
13.072596,122.355873,28375,8649,866.7,468,538.6,640,3.3,141,0,1778533178
13.020411,122.398758,28800,8778,870.4,470,540.9,1024,5.2,141,0,1778533209
12.967367,122.442345,29325,8938,866.7,468,538.6,768,3.9,141,4052,1778533241
12.910688,122.488792,29800,9083,870.4,470,540.9,1024,5.2,141,4052,1778533274
12.854273,122.535004,30425,9274,866.7,468,538.6,1024,5.2,141,4052,1778533307
12.800143,122.579414,31075,9472,859.3,464,534,1024,5.2,141,4052,1778533339
12.751113,122.619553,31650,9647,855.6,462,531.7,832,4.2,141,4052,1778533369
12.697975,122.663033,32100,9784,855.6,462,531.7,704,3.6,140,4052,1778533401
12.645354,122.706039,32475,9898,863,466,536.3,704,3.6,141,4052,1778533432
12.59046,122.750961,32950,10043,863,466,536.3,896,4.6,141,4052,1778533465
12.539724,122.792511,33025,10066,863,466,536.3,0,0,141,4052,1778533495
12.484763,122.837555,33000,10058,863,466,536.3,-64,-0.3,140,4052,1778533527
12.449557,122.866646,33000,10058,863,466,536.3,0,0,141,4052,1778533548
12.445161,122.869888,33000,10058,863,466,536.3,0,0,142,4052,1778533550
12.442313,122.872154,33000,10058,863,466,536.3,128,0.7,142,4052,1778533553
12.438334,122.875397,33000,10058,863,466,536.3,128,0.7,141,4052,1778533555
